Ticker,kappa,theta_var,xi,rho,v0,rmse
AAPL,1.0131468731550308,0.7138473728865732,1.7637588033635883,-0.5696697963232659,0.8232338394122471,2.1889302396328176
MSFT,1.0131468731550308,0.7138473728865732,1.7637588033635883,-0.5696697963232659,0.8232338394122471,4.134001442639667
GOOG,1.0131468731550308,0.7138473728865732,1.7637588033635883,-0.5696697963232659,0.8232338394122471,2.0640467413799617
AMZN,1.0131468731550308,0.7138473728865732,1.7637588033635883,-0.5696697963232659,0.8232338394122471,2.4088140569444505
TSLA,1.0131468731550308,0.7138473728865732,1.7637588033635883,-0.5696697963232659,0.8232338394122471,1.0495538566992342
